date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:22:31	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:22:31%20GMT	https://web.archive.org/web/20181204104725im_/http://ayadrezk.com/users/fonts/fontawesome-webfont.woff2?v=4.6.3	woff2/fontawesome-webfont5b62.woff2	(from https://web.archive.org/web/20181204104725cs_/http://ayadrezk.com/users/css/font-awesome.min.css)
11:22:33	77160/77160	---M--	200	added ('OK')	text/html	date:Fri,%2023%20Jan%202026%2018:22:33%20GMT	https://web.archive.org/web/20181108221405im_/http://ayadrezk.com/users/fonts/fontawesome-webfont.woff2?v=4.6.3	html/fontawesome-webfont5b62-2.html	(from https://web.archive.org/web/20181204104725cs_/http://ayadrezk.com/users/css/font-awesome.min.css)
11:22:33	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:22:33%20GMT	https://web.archive.org/web/20181204104725im_/http://ayadrezk.com/users/fonts/fontawesome-webfont.woff?v=4.6.3	woff/fontawesome-webfont5b62.woff	(from https://web.archive.org/web/20181204104725cs_/http://ayadrezk.com/users/css/font-awesome.min.css)
11:22:35	98024/98024	---M--	200	added ('OK')	application/x-font-woff	date:Fri,%2023%20Jan%202026%2018:22:34%20GMT	https://web.archive.org/web/20181108183458im_/http://ayadrezk.com/users/fonts/fontawesome-webfont.woff?v=4.6.3	woff/fontawesome-webfont5b62.woff	(from https://web.archive.org/web/20181204104725cs_/http://ayadrezk.com/users/css/font-awesome.min.css)
11:22:35	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:22:35%20GMT	https://web.archive.org/web/20181204104725im_/http://ayadrezk.com/users/fonts/fontawesome-webfont.ttf?v=4.6.3	ttf/fontawesome-webfont5b62.ttf	(from https://web.archive.org/web/20181204104725cs_/http://ayadrezk.com/users/css/font-awesome.min.css)
11:22:37	165548/165548	---M--	200	added ('OK')	application/x-font-ttf	date:Fri,%2023%20Jan%202026%2018:22:36%20GMT	https://web.archive.org/web/20181108213728im_/http://ayadrezk.com/users/fonts/fontawesome-webfont.ttf?v=4.6.3	ttf/fontawesome-webfont5b62.ttf	(from https://web.archive.org/web/20181204104725cs_/http://ayadrezk.com/users/css/font-awesome.min.css)
11:22:37	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:22:37%20GMT	https://web.archive.org/web/20181204104725im_/http://ayadrezk.com/users/fonts/fontawesome-webfont.svg?v=4.6.3	svg/fontawesome-webfont5b62.svg	(from https://web.archive.org/web/20181204104725cs_/http://ayadrezk.com/users/css/font-awesome.min.css)
11:22:38	3728/3728	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Jan%202026%2018:22:38%20GMT	https://web.archive.org/web/20181108230920im_/http://ayadrezk.com/users/fonts/fontawesome-webfont.svg?v=4.6.3	svg/fontawesome-webfont5b62.svg	(from https://web.archive.org/web/20181204104725cs_/http://ayadrezk.com/users/css/font-awesome.min.css)
11:22:39	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:22:39%20GMT	https://web.archive.org/web/20181205225613im_/http://ayadrezk.com/users/fonts/typicons.eot	eot/typicons.eot	(from https://web.archive.org/web/20181205225613cs_/http://ayadrezk.com/users/css/typicons.min.css)
11:22:40	3709/3709	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Jan%202026%2018:22:40%20GMT	https://web.archive.org/web/20181108184853im_/http://ayadrezk.com/users/fonts/typicons.eot	eot/typicons.eot	(from https://web.archive.org/web/20181205225613cs_/http://ayadrezk.com/users/css/typicons.min.css)
11:22:41	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:22:41%20GMT	https://web.archive.org/web/20181205225613im_/http://ayadrezk.com/users/fonts/typicons.woff	woff/typicons.woff	(from https://web.archive.org/web/20181205225613cs_/http://ayadrezk.com/users/css/typicons.min.css)
11:22:42	59872/59872	---M--	200	added ('OK')	font/woff	date:Fri,%2023%20Jan%202026%2018:22:42%20GMT	https://web.archive.org/web/20181228012834im_/http://ayadrezk.com/users/fonts/typicons.woff	woff/typicons.woff	(from https://web.archive.org/web/20181205225613cs_/http://ayadrezk.com/users/css/typicons.min.css)
11:22:43	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:22:43%20GMT	https://web.archive.org/web/20181205225613im_/http://ayadrezk.com/users/fonts/typicons.ttf	ttf/typicons.ttf	(from https://web.archive.org/web/20181205225613cs_/http://ayadrezk.com/users/css/typicons.min.css)
11:22:45	99920/99920	---M--	200	added ('OK')	application/x-font-ttf	date:Fri,%2023%20Jan%202026%2018:22:44%20GMT	https://web.archive.org/web/20181108165914im_/http://ayadrezk.com/users/fonts/typicons.ttf	ttf/typicons.ttf	(from https://web.archive.org/web/20181205225613cs_/http://ayadrezk.com/users/css/typicons.min.css)
11:22:45	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:22:45%20GMT	https://web.archive.org/web/20181205225613im_/http://ayadrezk.com/users/fonts/typicons.svg	svg/typicons.svg	(from https://web.archive.org/web/20181205225613cs_/http://ayadrezk.com/users/css/typicons.min.css)
11:22:46	3710/3710	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Jan%202026%2018:22:46%20GMT	https://web.archive.org/web/20181109011557im_/http://ayadrezk.com/users/fonts/typicons.svg	svg/typicons.svg	(from https://web.archive.org/web/20181205225613cs_/http://ayadrezk.com/users/css/typicons.min.css)
11:22:47	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:22:47%20GMT	https://web.archive.org/web/20181204064331im_/http://ayadrezk.com/users/images/openhand.cur	cur/openhand.cur	(from https://web.archive.org/web/20181204064331cs_/http://ayadrezk.com/users/css/slider-pro.min.css)
11:22:48	3719/3719	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Jan%202026%2018:22:48%20GMT	https://web.archive.org/web/20181108213617im_/http://ayadrezk.com/users/images/openhand.cur	cur/openhand.cur	(from https://web.archive.org/web/20181204064331cs_/http://ayadrezk.com/users/css/slider-pro.min.css)
11:22:49	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:22:49%20GMT	https://web.archive.org/web/20181204064331im_/http://ayadrezk.com/users/images/closedhand.cur	cur/closedhand.cur	(from https://web.archive.org/web/20181204064331cs_/http://ayadrezk.com/users/css/slider-pro.min.css)
11:22:50	3721/3721	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Jan%202026%2018:22:50%20GMT	https://web.archive.org/web/20181224021919im_/http://ayadrezk.com/users/images/closedhand.cur	cur/closedhand.cur	(from https://web.archive.org/web/20181204064331cs_/http://ayadrezk.com/users/css/slider-pro.min.css)
11:22:51	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:22:51%20GMT	https://web.archive.org/web/20181201002331im_/http://ayadrezk.com/users/css/owl.video.play.png	png/owl.video.play.png	(from https://web.archive.org/web/20181201002331cs_/http://ayadrezk.com/users/css/owl.carousel.css)
11:22:53	3696/3696	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Jan%202026%2018:22:53%20GMT	https://web.archive.org/web/20181108232647im_/http://ayadrezk.com/users/css/owl.video.play.png	png/owl.video.play.png	(from https://web.archive.org/web/20181201002331cs_/http://ayadrezk.com/users/css/owl.carousel.css)
11:22:54	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:22:54%20GMT	https://web.archive.org/web/20181202091636im_/http://ayadrezk.com/users/images/overlay-pattern.png	png/overlay-pattern.png	(from https://web.archive.org/web/20181202091636cs_/http://ayadrezk.com/users/css/style.css)
11:22:54	3724/3724	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Jan%202026%2018:22:54%20GMT	https://web.archive.org/web/20181109004350im_/http://ayadrezk.com/users/images/overlay-pattern.png	png/overlay-pattern.png	(from https://web.archive.org/web/20181202091636cs_/http://ayadrezk.com/users/css/style.css)
11:22:55	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:22:55%20GMT	https://web.archive.org/web/20181202091636im_/http://ayadrezk.com/users/images/aboutusbg.jpg	jpg/aboutusbg.jpg	(from https://web.archive.org/web/20181202091636cs_/http://ayadrezk.com/users/css/style.css)
11:22:57	70421/70421	---M--	200	added ('OK')	image/jpeg	date:Fri,%2023%20Jan%202026%2018:22:56%20GMT	https://web.archive.org/web/20181108200259im_/http://ayadrezk.com/users/images/aboutusbg.jpg	jpg/aboutusbg.jpg	(from https://web.archive.org/web/20181202091636cs_/http://ayadrezk.com/users/css/style.css)
11:22:57	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:22:57%20GMT	https://web.archive.org/web/20181202091636im_/http://ayadrezk.com/users/images/1.jpg	jpg/1-2.jpg	(from https://web.archive.org/web/20181202091636cs_/http://ayadrezk.com/users/css/style.css)
11:22:58	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:22:58%20GMT	https://web.archive.org/web/20181202091636im_/http://ayadrezk.com/users/images/numbersbg.jpg	jpg/numbersbg.jpg	(from https://web.archive.org/web/20181202091636cs_/http://ayadrezk.com/users/css/style.css)
11:23:00	92757/92757	---M--	200	added ('OK')	image/jpeg	date:Fri,%2023%20Jan%202026%2018:22:59%20GMT	https://web.archive.org/web/20181108212724im_/http://ayadrezk.com/users/images/numbersbg.jpg	jpg/numbersbg.jpg	(from https://web.archive.org/web/20181202091636cs_/http://ayadrezk.com/users/css/style.css)
11:23:00	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:23:00%20GMT	https://web.archive.org/web/20181202091636im_/http://ayadrezk.com/users/images/pricing-table-bg.jpg	delayed/pricing-table-bg.7b.delayed	(from https://web.archive.org/web/20181202091636cs_/http://ayadrezk.com/users/css/style.css)
11:23:01	3725/3725	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Jan%202026%2018:23:01%20GMT	https://web.archive.org/web/20181108192014im_/http://ayadrezk.com/users/images/pricing-table-bg.jpg	jpg/pricing-table-bg.jpg	(from https://web.archive.org/web/20181202091636cs_/http://ayadrezk.com/users/css/style.css)
11:23:02	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:23:02%20GMT	https://web.archive.org/web/20181202091636im_/http://ayadrezk.com/users/images/white-skew-top.png	png/white-skew-top.png	(from https://web.archive.org/web/20181202091636cs_/http://ayadrezk.com/users/css/style.css)
11:23:03	3725/3725	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Jan%202026%2018:23:03%20GMT	https://web.archive.org/web/20181108214436im_/http://ayadrezk.com/users/images/white-skew-top.png	png/white-skew-top.png	(from https://web.archive.org/web/20181202091636cs_/http://ayadrezk.com/users/css/style.css)
11:23:04	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:23:04%20GMT	https://web.archive.org/web/20181202091636im_/http://ayadrezk.com/users/images/white-skew-bottom.png	png/white-skew-bottom.png	(from https://web.archive.org/web/20181202091636cs_/http://ayadrezk.com/users/css/style.css)
11:23:06	3729/3729	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Jan%202026%2018:23:06%20GMT	https://web.archive.org/web/20181108171304im_/http://ayadrezk.com/users/images/white-skew-bottom.png	png/white-skew-bottom.png	(from https://web.archive.org/web/20181202091636cs_/http://ayadrezk.com/users/css/style.css)
11:23:06	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:23:06%20GMT	https://web.archive.org/web/20181202091636im_/http://ayadrezk.com/users/images/1.jpg	jpg/1-2.jpg	(from https://web.archive.org/web/20181202091636cs_/http://ayadrezk.com/users/css/style.css)
11:23:07	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:23:07%20GMT	https://web.archive.org/web/20181202091636im_/http://ayadrezk.com/users/images/3.jpg	jpg/3-2.jpg	(from https://web.archive.org/web/20181202091636cs_/http://ayadrezk.com/users/css/style.css)
11:23:08	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:23:08%20GMT	https://web.archive.org/web/20181202091636im_/http://ayadrezk.com/users/images/about-1.jpg	jpg/about-1.jpg	(from https://web.archive.org/web/20181202091636cs_/http://ayadrezk.com/users/css/style.css)
11:23:10	366220/366220	---M--	200	added ('OK')	image/jpeg	date:Fri,%2023%20Jan%202026%2018:23:09%20GMT	https://web.archive.org/web/20181108222905im_/http://ayadrezk.com/users/images/about-1.jpg	jpg/about-1.jpg	(from https://web.archive.org/web/20181202091636cs_/http://ayadrezk.com/users/css/style.css)
11:23:10	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:23:10%20GMT	https://web.archive.org/web/20181202091636im_/http://ayadrezk.com/users/images/faq-bg-header.jpg	jpg/faq-bg-header.jpg	(from https://web.archive.org/web/20181202091636cs_/http://ayadrezk.com/users/css/style.css)
11:23:12	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:23:12%20GMT	https://web.archive.org/web/20181202091636im_/http://ayadrezk.com/users/images/projects1-bg-header.jpg	jpg/projects1-bg-header.jpg	(from https://web.archive.org/web/20181202091636cs_/http://ayadrezk.com/users/css/style.css)
11:23:12	276629/276629	---M--	200	added ('OK')	image/jpeg	date:Fri,%2023%20Jan%202026%2018:23:11%20GMT	https://web.archive.org/web/20181108193620im_/http://ayadrezk.com/users/images/faq-bg-header.jpg	jpg/faq-bg-header.jpg	(from https://web.archive.org/web/20181202091636cs_/http://ayadrezk.com/users/css/style.css)
11:23:13	3729/3729	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Jan%202026%2018:23:13%20GMT	https://web.archive.org/web/20181108170037im_/http://ayadrezk.com/users/images/projects1-bg-header.jpg	jpg/projects1-bg-header.jpg	(from https://web.archive.org/web/20181202091636cs_/http://ayadrezk.com/users/css/style.css)
11:23:14	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:23:14%20GMT	https://web.archive.org/web/20181202091636im_/http://ayadrezk.com/users/images/projects2-bg-header.jpg	jpg/projects2-bg-header.jpg	(from https://web.archive.org/web/20181202091636cs_/http://ayadrezk.com/users/css/style.css)
11:23:15	3728/3728	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Jan%202026%2018:23:15%20GMT	https://web.archive.org/web/20181224232350im_/http://ayadrezk.com/users/images/projects2-bg-header.jpg	jpg/projects2-bg-header.jpg	(from https://web.archive.org/web/20181202091636cs_/http://ayadrezk.com/users/css/style.css)
11:23:16	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:23:16%20GMT	https://web.archive.org/web/20181202091636im_/http://ayadrezk.com/users/images/project-single-3.jpg	jpg/project-single-3.jpg	(from https://web.archive.org/web/20181202091636cs_/http://ayadrezk.com/users/css/style.css)
11:23:18	154804/154804	---M--	200	added ('OK')	image/jpeg	date:Fri,%2023%20Jan%202026%2018:23:17%20GMT	https://web.archive.org/web/20181108233448im_/http://ayadrezk.com/users/images/project-single-3.jpg	jpg/project-single-3.jpg	(from https://web.archive.org/web/20181202091636cs_/http://ayadrezk.com/users/css/style.css)
11:23:18	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:23:18%20GMT	https://web.archive.org/web/20181202091636im_/http://ayadrezk.com/users/images/3.jpg	jpg/3-2.jpg	(from https://web.archive.org/web/20181202091636cs_/http://ayadrezk.com/users/css/style.css)
11:23:19	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:23:19%20GMT	https://web.archive.org/web/20181202091636im_/http://ayadrezk.com/users/images/about1-slider1.jpg	jpg/about1-slider1.jpg	(from https://web.archive.org/web/20181202091636cs_/http://ayadrezk.com/users/css/style.css)
11:23:21	198085/198085	---M--	200	added ('OK')	image/jpeg	date:Fri,%2023%20Jan%202026%2018:23:20%20GMT	https://web.archive.org/web/20181108175052im_/http://ayadrezk.com/users/images/about1-slider1.jpg	jpg/about1-slider1.jpg	(from https://web.archive.org/web/20181202091636cs_/http://ayadrezk.com/users/css/style.css)
11:23:21	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:23:21%20GMT	https://web.archive.org/web/20181202091636im_/http://ayadrezk.com/users/images/contact_bg.jpg	jpg/contact_bg.jpg	(from https://web.archive.org/web/20181202091636cs_/http://ayadrezk.com/users/css/style.css)
11:23:22	3716/3716	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Jan%202026%2018:23:22%20GMT	https://web.archive.org/web/20181108183033im_/http://ayadrezk.com/users/images/contact_bg.jpg	jpg/contact_bg.jpg	(from https://web.archive.org/web/20181202091636cs_/http://ayadrezk.com/users/css/style.css)
11:23:23	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:23:23%20GMT	https://web.archive.org/web/20181202091636im_/http://ayadrezk.com/users/images/video-pattern-overlay.png	png/video-pattern-overlay.png	(from https://web.archive.org/web/20181202091636cs_/http://ayadrezk.com/users/css/style.css)
11:23:24	3730/3730	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Jan%202026%2018:23:24%20GMT	https://web.archive.org/web/20181109002009im_/http://ayadrezk.com/users/images/video-pattern-overlay.png	png/video-pattern-overlay.png	(from https://web.archive.org/web/20181202091636cs_/http://ayadrezk.com/users/css/style.css)
11:23:25	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:23:25%20GMT	https://web.archive.org/web/20180825172000im_/http://ayadrezk.com/users/images/favicon.png	png/favicon-2.png	(from https://web.archive.org/web/20180825172000/http://ayadrezk.com/our-services-1)
11:23:27	1159/1159	---M--	200	added ('OK')	image/png	date:Fri,%2023%20Jan%202026%2018:23:27%20GMT	https://web.archive.org/web/20180825170102im_/http://ayadrezk.com/users/images/favicon.png	png/favicon-2.png	(from https://web.archive.org/web/20180825172000/http://ayadrezk.com/our-services-1)
11:23:28	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:23:28%20GMT	https://web.archive.org/web/20180825172000cs_/http://ayadrezk.com/users/css/bootstrap.min.css	css/bootstrap.min-2.css	(from https://web.archive.org/web/20180825172000/http://ayadrezk.com/our-services-1)
